date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2020-07-21,18.1,19.0,36.5,0.0,,41.0,7.5,25.9,1016.9,,Orense
2020-07-22,21.3,17.3,37.6,0.6,,10.0,7.0,24.1,1017.5,,Orense
2020-07-23,19.7,17.4,35.7,0.0,,2.0,11.3,29.6,1018.8,,Orense
2020-07-24,18.3,17.0,33.1,0.0,,14.0,12.0,27.8,1019.5,,Orense
2020-07-25,19.6,16.0,34.1,0.0,,359.0,8.8,25.9,1017.6,,Orense
2020-07-26,22.2,16.3,36.4,0.0,,0.0,6.9,22.2,1016.5,,Orense
2020-07-27,20.7,16.4,36.3,0.0,,310.0,8.7,25.9,1016.7,,Orense
2020-07-28,17.6,18.6,31.7,0.0,,16.0,10.7,25.9,1018.3,,Orense
2020-07-29,18.9,18.3,38.2,0.0,,50.0,6.1,22.2,1014.8,,Orense
2020-07-30,27.3,18.5,38.8,0.0,,242.0,7.2,29.6,1011.7,,Orense
2020-07-31,24.6,16.8,35.3,0.0,,242.0,8.3,25.9,1016.6,,Orense
2020-08-01,23.3,17.0,31.6,0.0,,5.0,13.0,29.6,1021.4,,Orense
2020-08-02,23.1,18.1,30.4,0.0,,11.0,11.6,29.6,1021.9,,Orense
2020-08-03,22.6,14.1,30.7,0.0,,349.0,8.2,25.9,1020.1,,Orense
2020-08-04,25.0,17.0,34.4,0.0,,10.0,11.1,25.9,1017.5,,Orense
2020-08-05,26.1,14.1,38.0,0.0,,355.0,9.9,25.9,1014.1,,Orense
2020-08-06,28.2,17.5,40.5,0.0,,355.0,10.5,24.1,1012.5,,Orense
2020-08-07,27.3,19.0,37.4,0.0,,13.0,9.9,24.1,1017.1,,Orense
2020-08-08,27.0,17.0,37.0,0.0,,8.0,10.0,24.1,1018.6,,Orense
2020-08-09,25.4,18.3,35.0,0.0,,355.0,9.3,25.9,1016.3,,Orense
2020-08-10,23.0,19.4,30.2,0.0,,20.0,7.8,27.8,1013.9,,Orense
2020-08-11,23.6,18.9,35.1,18.4,,10.0,11.9,25.9,1011.8,,Orense
